id,model,parameters,columns,transformers,column_transforms,valid_strategy,one_fold,observation,post_accuracy,post_precision,post_recall,post_error,user_accuracy,user_precision,user_recall,user_error
258,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 500, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.273,0.433,0.424,0.16399999999999998,0.343,0.5710000000000001,0.462,0.229
259,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 300, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.249,0.397,0.401,0.15,0.2,0.33299999999999996,0.33299999999999996,0.2
260,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 50, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.271,0.485,0.38,0.166,0.314,0.647,0.379,0.257
261,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 100, 'random_state': 42, 'num_leaves': 64}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.275,0.433,0.43,0.17300000000000001,0.34299999999999997,0.6,0.444,0.257
262,<class 'sklearn.svm._classes.SVC'>,"{'C': 2.0, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.212,0.319,0.388,0.113,0.2,0.333,0.333,0.2
263,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 500, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.27,0.439,0.41200000000000003,0.16399999999999998,0.28600000000000003,0.556,0.37,0.2
264,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 200, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.312,0.509,0.446,0.151,0.257,0.6,0.31,0.257
265,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 5.0, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.267,0.428,0.41600000000000004,0.165,0.314,0.611,0.39299999999999996,0.22899999999999998
266,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 5.0, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.268,0.462,0.39,0.189,0.257,0.529,0.333,0.257
267,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 100, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.261,0.474,0.368,0.19,0.22899999999999998,0.5329999999999999,0.28600000000000003,0.257
268,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 350, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.236,0.384,0.381,0.157,0.2,0.333,0.333,0.2
269,<class 'sklearn.svm._classes.SVC'>,"{'C': 7.0, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.259,0.435,0.389,0.184,0.2,0.41200000000000003,0.28,0.257
270,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 0.7, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.276,0.464,0.406,0.16899999999999998,0.229,0.444,0.32,0.229
271,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 1.0, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.278,0.45799999999999996,0.414,0.168,0.257,0.5,0.34600000000000003,0.22899999999999998
272,<class 'sklearn.svm._classes.SVC'>,"{'C': 2.0, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.21,0.315,0.388,0.111,0.2,0.333,0.333,0.2
273,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 0.1, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.207,0.31,0.38299999999999995,0.107,0.2,0.33299999999999996,0.33299999999999996,0.2
274,<class 'sklearn.svm._classes.SVC'>,"{'C': 2.0, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.269,0.448,0.402,0.179,0.257,0.5,0.34600000000000003,0.229
275,<class 'sklearn.svm._classes.SVC'>,"{'C': 0.7, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.207,0.305,0.39,0.10300000000000001,0.2,0.33299999999999996,0.33299999999999996,0.2
276,<class 'sklearn.svm._classes.SVC'>,"{'C': 7.0, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.261,0.442,0.39,0.181,0.257,0.562,0.321,0.257
277,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 450, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.276,0.442,0.423,0.16399999999999998,0.34299999999999997,0.6,0.444,0.22899999999999998
278,<class 'sklearn.svm._classes.SVC'>,"{'C': 3.0, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.257,0.476,0.359,0.194,0.28600000000000003,0.588,0.35700000000000004,0.229
279,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 100, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.268,0.494,0.369,0.193,0.28600000000000003,0.625,0.345,0.22899999999999998
280,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 200, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.253,0.412,0.395,0.14800000000000002,0.2,0.35,0.318,0.2
281,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 450, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.27699999999999997,0.444,0.424,0.16899999999999998,0.22899999999999998,0.47100000000000003,0.308,0.257
282,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 15.0, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.269,0.419,0.43,0.16399999999999998,0.343,0.6,0.444,0.28600000000000003
283,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 250, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.27699999999999997,0.447,0.42100000000000004,0.171,0.314,0.611,0.39299999999999996,0.22899999999999998
284,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 3.0, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.266,0.454,0.392,0.18,0.314,0.647,0.379,0.229
285,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 100, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.28800000000000003,0.466,0.43,0.17,0.314,0.611,0.39299999999999996,0.22899999999999998
286,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 250, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.277,0.447,0.421,0.171,0.314,0.611,0.393,0.229
287,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 25, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.3,0.542,0.40299999999999997,0.198,0.22899999999999998,0.5710000000000001,0.276,0.28600000000000003
288,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 75, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.306,0.502,0.44,0.171,0.28600000000000003,0.588,0.35700000000000004,0.257
289,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 1.0, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.255,0.475,0.35600000000000004,0.19699999999999998,0.257,0.562,0.321,0.257
290,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 300, 'random_state': 42, 'num_leaves': 64, 'colsample_bytree': 0.8}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.264,0.428,0.408,0.175,0.343,0.632,0.429,0.2
291,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 100, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.275,0.449,0.415,0.161,0.257,0.474,0.36,0.2
292,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 100, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.256,0.413,0.402,0.153,0.2,0.333,0.333,0.2
293,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 300, 'random_state': 42, 'num_leaves': 64}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.268,0.4320000000000001,0.414,0.177,0.257,0.529,0.33299999999999996,0.22899999999999998
294,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 300, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,True,BayesianOptimization,0.282,0.446,0.433,0.173,0.343,0.5710000000000001,0.462,0.229
